MIG,"Meadowbrook Insurance Group, Inc. operates as a commercial insurance underwriter and insurance administration services company in the United States."
MILL,"Miller Energy Resources, Inc., an independent exploration and production company, engages in the exploration, development, and operation of oil and gas wells in the Appalachian region of east Tennessee and in south-central Alaska."
MIND,"Mitcham Industries, Inc., through its subsidiaries, leases, sells, and services geophysical and other equipment to the seismic industry worldwide."
MINI,"Mobile Mini, Inc. provides lease portable storage solutions primarily in North America and the United Kingdom."
MHK,"Mohawk Industries, Inc., together with its subsidiaries, designs, manufactures, sources, distributes, and markets floor covering products for residential and commercial applications in both remodeling and new construction worldwide."
MITK,"Mitek Systems, Inc. develops, sells, and services software solutions related to mobile imaging in the Unites States."
MITL,"Mitel Networks Corporation provides business communications and collaboration software and services primarily to the small-to-medium sized enterprise market in the United States, Europe, the Middle East and Africa, Canada, Caribbean and Latin America, and Asia-Pacific regions. Its Mitel Communications Solutions segment provides a range of Internet protocol (IP) telephony platforms, and unified communication and collaboration (UCC) solutions to organizations."
MJN,"Mead Johnson Nutrition Company manufactures, distributes, and sells infant formulas, childrens nutrition, and other nutritional products. Its infant formula products include formulas for routine feeding; solutions formulas for addressing mild feeding problems, such as gas/fussiness, soy formula, lactose intolerance, anti-regurgitation, and cows milk protein allergy risk; and specialty formula products, including formulas for addressing severe intolerance, formulas for premature and low birth weight infants, and medical nutrition products."
MKC,"McCormick & Company, Incorporated manufactures, markets, and distributes spices, seasoning mixes, condiments, and other flavorful products to retail outlets, food manufacturers, and foodservice businesses. It operates in two segments, Consumer and Industrial."
MKL,"Markel Corporation markets and underwrites specialty insurance products in the United States and internationally. It operates in three segments: Excess and Surplus Lines, Specialty Admitted, and London Insurance Market."
MKSI,"MKS Instruments, Inc. operates as a provider of instruments, subsystems, and process control solutions that measure, control, power, monitor, and analyze critical parameters of manufacturing processes in the United States and internationally."
MKTO,"Marketo, Inc. provides cloud-based marketing software platform that enables organizations to engage in modern relationship marketing in the United States."
MKTX,"MarketAxess Holdings Inc., together with its subsidiaries, operates an electronic trading platform that enables fixed-income market participants to trade corporate bonds and other types of fixed-income instruments worldwide."
MKTY,"Mechanical Technology, Incorporated, through its subsidiaries, provides precision linear displacement solutions, vibration measurement and system balancing solutions, and wafer inspection tools. Its products include electronic gauging instruments for position, displacement, and vibration application in the industrial manufacturing/production markets, as well as the research, design, and process development market; metrology tools for wafer characterization of semiconductor and solar wafers; tensile stage systems for materials testing and precision linear displacement gauges; and engine balancing and vibration analysis systems for military and commercial aircraft."
MLAB,"Mesa Laboratories, Inc. designs, manufactures, and markets quality control instruments and disposable products."
MLM,"Martin Marietta Materials, Inc., together with its subsidiaries, produces and sells aggregates for the construction industry."
MLHR,"Herman Miller, Inc. engages in the research, design, manufacture, and distribution of office furniture systems, seating products, textiles, and related services worldwide."
MLP,"Maui Land & Pineapple Company, Inc., together with its subsidiaries, develops, sells, and manages residential, resort, commercial, and industrial real estate properties."
MLNK,"ModusLink Global Solutions, Inc., through its subsidiaries, provides supply chain business process management services and solutions worldwide."
MLNX,"Mellanox Technologies, Ltd., a fabless semiconductor company, designs, manufactures, and sells interconnect products and solutions."
MMC,"Marsh & McLennan Companies, Inc., a professional services firm, provides advice and solutions primarily in the areas of risk, strategy, and human capital worldwide."
MMP,"Magellan Midstream Partners, L.P."
MMM,"3M Company operates as a diversified technology company worldwide. Its Industrial segment offers tapes; coated, nonwoven, and bonded abrasives; adhesives; ceramics; sealants; specialty materials; filtration products; closure systems for personal hygiene products; acoustic systems; automotive components; abrasion-resistant films; structural adhesives; and paint finishing and detailing products."
MMS,"MAXIMUS, Inc. provides business process services to government health and human services agencies in the United States, Australia, Canada, the United Kingdom, and Saudi Arabia."
MMSI,"Merit Medical Systems, Inc. designs, develops, manufactures, and markets medical devices for use in interventional and diagnostic procedures worldwide."
MNDL,"Mandalay Digital Group, Inc., through its subsidiaries, provides mobile content solutions for wireless carriers and original equipment manufacturers (OEMs)."
MNGA,"MagneGas Corporation, an alternative energy company, hydrogen based alternative fuel through the gasification of carbon-rich liquids in the United States and internationally. The company produces and distributes gas bottled in cylinders to the metalworking market as an alternative to acetylene."
MN,"Manning & Napier, Inc. provides investment management products and services primarily in the United States."
MNKD,"MannKind Corporation, a biopharmaceutical company, focuses on the discovery, development, and commercialization of therapeutic products for diabetes and cancer in the United States. Its lead product candidate is AFREZZA inhalation powder, an insulin that is in late-stage clinical investigation for the treatment of adults with type 1 or type 2 diabetes for the control of hyperglycemia."
MNOV,"MediciNova, Inc., a development stage biopharmaceutical company, focuses on acquiring and developing small molecule therapeutics for the treatment of serious diseases for the United States market."
MNR,"Monmouth Real Estate Investment Corporation (MREIC) is a real estate investment trust. It owns, manages, and leases properties to investment-grade tenants on long-term leases."
MNRK,"Monarch Financial Holdings, Inc. operates as the bank holding company for Monarch Bank that provides various banking products and services for businesses, professionals, corporate executives, and individuals."
MNRO,"Monro Muffler Brake, Inc. provides automotive undercar repair and tire services in the United States."
MNST,"Monster Beverage Corporation, through its subsidiaries, develops, markets, sells, and distributes alternative beverage category beverages in the United States and internationally. It operates in two segments, Direct Store Delivery and Warehouse."
MNTA,"Momenta Pharmaceuticals, Inc., a biotechnology company, is engaged in the structural characterization, process engineering, and biologic systems analysis of complex molecules in the areas of complex generics, biosimilars, and novel drugs."
MNTG,"MTR Gaming Group, Inc., through its subsidiaries, operates in racing, gaming, and entertainment businesses."
MNTX,"Manitex International, Inc. provides engineered lifting solutions."
MO,"Altria Group, Inc., through its subsidiaries, manufactures and sells cigarettes, smokeless products, and wine in the United States and internationally."
MOC,"Command Security Corporation provides uniformed security officers and aviation security services to commercial, financial, industrial, aviation, and governmental customers in the United States. The company operates through Security and Aviation Safeguards divisions."
MOCO,"MOCON, Inc., together with its subsidiaries, develops, manufacturers, and markets measurement, analytical, monitoring, and consulting products to barrier packaging, food, pharmaceutical, consumer products, industrial hygiene, air quality monitoring, oil and gas exploration, and other industries worldwide."
MOD,"Modine Manufacturing Company develops, manufactures, and markets heat exchangers and systems for use in on-highway and off-highway original equipment manufacturer (OEM) vehicular applications, and to various building, industrial, and refrigeration markets. It operates through five segments: North America, Europe, South America, Asia, and Commercial Products."
MODN,"Model N, Inc. provides revenue management solutions for the life science and technology industries."
MOFG,"MidWestOne Financial Group, Inc. operates as the holding company for MidWestOne Bank that provides retail banking products and services for individuals, businesses, governmental units, and institutional customers."
MOGA,"Moog Inc. designs, manufactures, and integrates precision motion and fluid controls, and systems for original equipment manufacturers and end users worldwide."
MOH,"Molina Healthcare, Inc. provides Medicaid-related solutions to meet the health care needs of low-income families and individuals; and to assist state agencies in their administration of the Medicaid program."
MON,"Monsanto Company, together with its subsidiaries, provides agricultural products for farmers worldwide. It operates in two segments, Seeds and Genomics, and Agricultural Productivity."
MORN,"Morningstar, Inc. provides independent investment research to investors in North America, Europe, Australia, and Asia."
MOS,"The Mosaic Company produces and markets concentrated phosphate and potash crop nutrients for the agriculture industry worldwide. It operates in two segments, Phosphates and Potash."
MOSY,"MoSys, Inc., a fabless semiconductor company, together with its subsidiaries, develops and sells integrated circuits (ICs) for the high-speed networking, communications, storage, and computing markets."
MOV,"Movado Group, Inc. designs, sources, markets, and distributes fine watches."
MOVE,"Move, Inc. operates an online network of Websites for real estate search, finance, and moving and home enthusiasts in North America."
MPAA,"Motorcar Parts of America, Inc. remanufactures, manufactures, and distributes automotive aftermarket parts."
MPB,"Mid Penn Bancorp, Inc. operates as the holding company for Mid Penn Bank that provides commercial banking services to individuals, partnerships, non-profit organizations, and corporations in Pennsylvania."
MPET,"Magellan Petroleum Corporation, an independent energy company, explores for, develops, produces, and sells crude oil and natural gas in the United States, Australia, and the United Kingdom. It holds 100% working interests in the Poplar, an oil field located in the western Williston Basin, Roosevelt county, Montana; and Palm Valley and Dingo gas fields located in the Amadeus Basin near Alice Springs in central Australia."
MPC,"Marathon Petroleum Corporation, together with its subsidiaries, is engaged in refining, transporting, and marketing petroleum products primarily in the United States. It operates through three segments: Refining & Marketing, Speedway, and Pipeline Transportation."
MPO,"Midstates Petroleum Company, Inc. is engaged in the exploration, development, and production of oil, natural gas liquids, and natural gas in the United States."
MPW,"Medical Properties Trust, Inc. operates as a real estate investment trust (REIT) in the United States."
MPWR,"Monolithic Power Systems, Inc., a fabless semiconductor company, designs, develops, and markets analog and mixed-signal semiconductors for storage and computing, consumer electronics, communications, and industrial/automotive markets."
MPX,"Marine Products Corporation designs, manufactures, and sells recreational fiberglass powerboats in the sportboat, deckboat, cruiser, sport yacht, and sport fishing markets worldwide. It provides Chaparral sterndrive and inboard-powered pleasure boats, including SSi and SSX sportboats, Sunesta sportdecks and Xtreme Tow boats, Signature cruisers, and Robalo outboard sport fishing boats; and H2O Sport, and Fish and Ski boats."
MRC,"MRC Global Inc. distributes pipes, valves, and fittings (PVF), and related products and services to the energy industry worldwide."
MRCY,"Mercury Systems, Inc. provides data processing systems, software, and services."
MRGE,"Merge Healthcare Incorporated develops software solutions that facilitate the management of images to create an electronic healthcare experience for patients and physicians worldwide. It operates in two segments, Merge Healthcare and Merge DNA."
MRH,"Montpelier Re Holdings Ltd., through its subsidiaries, provides insurance and reinsurance solutions worldwide."
MRIN,"Marin Software Incorporated operates a cloud-based digital advertising management platform. The company's Revenue Acquisition Management platform offers integrated digital advertising management solutions for search, display, social media, and mobile advertising channels."
MRLN,"Marlin Business Services Corp., through its subsidiary, Marlin Leasing Corporation, provides equipment financing solutions primarily to small and mid-sized businesses in the United States."
MRTN,"Marten Transport, Ltd. operates as a temperature-sensitive truckload carrier for shippers in the United States, Canada, and Mexico."
MRK,"Merck & Co., Inc."
MSCC,"Microsemi Corporation designs, manufactures, and markets analog and mixed-signal semiconductor solutions primarily in the United States, Europe, and Asia. Its products include radio frequency (RF) and power components, analog and RF integrated circuits, system-on-chip (SoC) solutions, timing and synchronization products, chip-scale atomic clocks, field programmable gate arrays (FPGAs), voice line circuits, security technology, and high-reliability ICs and discrete components."
MRVL,"Marvell Technology Group Ltd. designs, develops, and markets analog, mixed-signal, digital signal processing, and embedded and standalone ARM-based integrated circuits."
MSCI,"MSCI Inc., together with its subsidiaries, provides a suite of performance, risk management, and corporate governance products and services worldwide."
MSEX,"Middlesex Water Company, through its subsidiaries, provides regulated and unregulated water, and wastewater utility services. The company operates in two segments, Regulated and Non-Regulated."
MSFG,"MainSource Financial Group, Inc. operates a holding company for MainSource Bank, which provides a range of financial services in the United States."
MSFT,"Microsoft Corporation develops, licenses, and supports software, services, and hardware devices. Its Windows division offers Windows operating system; Windows Services suite of applications and Web services, including Outlook."
MSG,"The Madison Square Garden Company is engaged in sports, entertainment, and media businesses in the United States. It operates through three segments: MSG Media, MSG Entertainment, and MSG Sports."
MSL,"MidSouth Bancorp, Inc. operates as a bank holding company for MidSouth Bank, N."
MSM,"MSC Industrial Direct Co., Inc."
MSO,"Martha Stewart Living Omnimedia, Inc., an integrated media and merchandising company, provides lifestyle content and products for its consumers worldwide."
MSTR,"MicroStrategy Incorporated provides enterprise software platforms worldwide. The company offers MicroStrategy Analytics platform that delivers reports and dashboards to business users via mobile devices or the Web; MicroStrategy Mobile platform, which enables organizations to build information-rich applications that combine multimedia, transactions, analytics, and custom workflows; and MicroStrategy Cloud that offers enterprise analytics, analytical databases, and data integration capabilities in an integrated environment."
MTD,Mettler-Toledo International Inc. supplies precision instruments and services worldwide.
MTDR,"Matador Resources Company, an independent energy company, acquires, explores, develops, and produces oil and natural gas resources in the United States. It primarily holds interests in the Eagle Ford shale play in South Texas; and the Wolfcamp and Bone Spring plays in the Permian Basin in Southeast New Mexico and West Texas."
MTG,"MGIC Investment Corporation, through its subsidiaries, provides private mortgage insurance and ancillary services to lenders and government sponsored entities in the United States. The company offers primary mortgage insurance coverage that provides mortgage default protection on individual loans, as well as covers unpaid loan principal, delinquent interest, and various expenses associated with the default and subsequent foreclosure; pool insurance coverage, which covers the excess of the loss on a defaulted mortgage loan that exceeds the claim payment under the primary coverage; and bulk transactions, in which the individual loans in the insured portfolio are insured to specified levels of coverage."
MTH,"Meritage Homes Corporation is engaged in the designing and building single-family detached homes in the United States. The company operates through two segments, Homebuilding and Financial Services."
MTN,"Vail Resorts, Inc., through its subsidiaries, operates resorts in the United States."
MTOR,"Meritor, Inc. designs, develops, manufactures, sells, markets, distributes, services, and supports integrated systems, modules, and components to original equipment manufacturers (OEMs) and the aftermarket for the commercial vehicle, transportation, and industrial sectors."
MTRN,"Materion Corporation, through its subsidiaries, produces and sells engineered materials for use in electrical, electronic, thermal, and structural applications primarily in the United States, Europe, and Asia. The company operates in four segments: Advanced Material Technologies, Performance Alloys, Beryllium and Composites, and Technical Materials."
MTRX,"Matrix Service Company provides engineering, fabrication, infrastructure, construction, and maintenance services primarily to the oil, gas, power, petrochemical, industrial, and mining and minerals markets principally in the United States and Canada. Its Electrical Infrastructure segment primarily provides high voltage services, including construction of new substations, upgrade of existing substations, short-run transmission line installations, distribution upgrades and maintenance, and storm restoration services to investor owned utilities, as well as offers construction and maintenance services to various power generation facilities, such as combined cycle plants, coal fired power stations, and renewable energy installations."
MTSC,"MTS Systems Corporation supplies test systems and position sensors in the Americas, Europe, and Asia. The companys Test segment provides testing solutions, including road simulators for durability simulation; tire performance and rolling resistance measurement systems; moving road-plane systems and balances for aerodynamics measurements in wind tunnels; systems for the physical characterization of materials, such as ceramics, composites, and steel; and systems to test durability and performance of implants, prostheses, and other medical and dental materials and devices."
MTSI,"M/A-COM Technology Solutions Holdings, Inc., through its subsidiaries, designs, develops, manufactures, and markets semiconductors and modules for use in wireless and wireline applications across the radio frequency, microwave, and millimeterwave spectrum."
MTW,"The Manitowoc Company, Inc. designs, manufactures, and sells cranes and related products, and foodservice equipment worldwide."
MTX,"Minerals Technologies Inc., a resource and technology based company, develops, produces, and markets various specialty mineral, mineral-based, and synthetic mineral products, and supporting systems and services worldwide."
MTZ,"MasTec, Inc., an infrastructure construction company, provides engineering, building, installation, maintenance, and upgrade services for energy, utility, and communications infrastructure primarily in the United States."
MW,"The Mens Wearhouse, Inc., together with its subsidiaries, operates as a specialty apparel retailer in the United States and Canada."
MWA,"Mueller Water Products, Inc. manufactures and markets products and services used in the transmission, distribution, and measurement of water primarily in the United States and Canada."
MWIV,"MWI Veterinary Supply, Inc., together with its subsidiaries, distributes animal health products to veterinarians in the United States and the United Kingdom."
MWW,"Monster Worldwide, Inc., together with its subsidiaries, provides online and mobile employment solutions worldwide."
MXL,"MaxLinear, Inc., a fabless semiconductor company, engages in the design, development, marketing, and sale of integrated, radio-frequency (RF), and mixed-signal semiconductor solutions for broadband communications applications."
MXIM,"Maxim Integrated Products, Inc. designs, develops, manufactures, and markets various linear and mixed-signal integrated circuits worldwide."
MXWL,"Maxwell Technologies, Inc., together with its subsidiaries, develops, manufactures, and markets energy storage and power delivery products worldwide."
MYE,"Myers Industries, Inc. manufactures and sells polymer products for industrial, agricultural, automotive, commercial, and consumer markets worldwide."
MYGN,"Myriad Genetics, Inc., a molecular diagnostic company, focuses on the development and marketing of predictive medicine, personalized medicine, and prognostic medicine tests primarily in the United States."
MYRG,"MYR Group Inc., together with its subsidiaries, provides electrical construction services in the United States."
N,NetSuite Inc. provides cloud-based financials/enterprise resource planning (ERP) and omnichannel commerce software suites in the United States and internationally.
NANO,"Nanometrics Incorporated provides high-performance process control metrology and inspection systems used primarily in the fabrication of integrated circuits, high-brightness LEDs, discrete components, and data storage devices in the United States, Japan, South Korea, and internationally. It offers automated metrology systems that provide optical critical dimension, thin film metrology, and wafer stress for transistor and interconnect metrology applications; and the Lynx platform enables cluster metrology factory automation for wafer metrology applications, such as optical critical dimension metrology and thin film process control."
NASB,"NASB Financial, Inc. operates as the unitary thrift holding company for North American Savings Bank, F."
NATI,"National Instruments Corporation designs, manufactures, and sells tools to engineers and scientists worldwide. It provides LabVIEW, a system design software product for measurement and control; LabVIEW Real-Time and LabVIEW FPGA, a software add-on to LabVIEW; LabWindows/CVI for creating test and control applications; and Measurement Studio for measurement and automation add-on libraries, as well as additional tools for programmers as alternative programming environments."
NATL,"National Interstate Corporation, together with its subsidiaries, operates as a specialty property and casualty insurance company in the United States. It underwrites and sells traditional and alternative property and casualty insurance products primarily to the passenger transportation, trucking and moving, and storage industries; general commercial insurance to small businesses in Hawaii and Alaska; and personal insurance to owners of recreational vehicles (RV) throughout the United States."
NATH,"Nathan's Famous, Inc., together with its subsidiaries, operates in the foodservice industry."
NATR,"Natures Sunshine Products, Inc., a natural health and wellness company, together with its subsidiaries, is primarily engaged in the manufacture and direct sale of nutritional and personal care products worldwide."
NAV,"Navistar International Corporation, through its subsidiaries, manufactures and sells commercial and military trucks, diesel engines, and school and commercial buses; and provides service parts for trucks and diesel engines worldwide. It operates through four segments: North America Truck, North America Parts, Global Operations, and Financial Services."
NAVB,"Navidea Biopharmaceuticals, Inc., a biopharmaceutical company, focuses on the development and commercialization of precision diagnostics and radiopharmaceutical agents."
NAVG,"The Navigators Group, Inc., together with its subsidiaries, underwrites ocean marine, property and casualty, professional liability, and specialty insurance products and services."
NBBC,"NewBridge Bancorp operates as the bank holding company for NewBridge Bank that provides various banking products to small to medium-sized businesses and retail clients. Its deposit products include interest bearing and noninterest bearing demand deposit accounts, certificates of deposits, individual retirement accounts, savings accounts, NOW accounts, and money market accounts."
NBIX,"Neurocrine Biosciences, Inc. discovers, develops, and commercializes drugs for the treatment of neurological and endocrine-related diseases and disorders in the United States."
NBTB,"NBT Bancorp, Inc., a financial holding company, provides commercial banking and financial services to individuals, corporations, and municipalities."
NC,"NACCO Industries, Inc. is engaged in the mining, small appliances, and specialty retail businesses worldwide."
NBTF,"NB&T Financial Group, Inc. operates as the financial holding company for The National Bank and Trust Company that provides banking and financial services for individuals and corporate customers in southwestern Ohio."
NCBC,"New Century Bancorp, Inc. operates as a bank holding company for New Century Bank that provides commercial and retail banking products and services to individuals and small to medium-sized businesses in southeastern North Carolina."
NCI,"Navigant Consulting, Inc., a consulting company, provides dispute, investigative, economic, operational, risk management, and financial and regulatory advisory solutions to companies, legal counsel, and governmental agencies worldwide."
NBCB,"First NBC Bank Holding Company operates as the holding company for First NBC Bank that provides various financial services for businesses, institutions, and individuals. Its deposit products include NOW accounts, savings deposits, money market deposits, non interest bearing demand deposits, and certificates of deposits."
NCIT,"NCI, Inc. provides information technology (IT) and professional services and solutions to defense, intelligence, healthcare, and civilian government agencies worldwide."
NCLH,"Norwegian Cruise Line Holdings Ltd., a cruise line operator, through its subsidiaries, provides cruise experiences for travelers with various itineraries in North America, the Mediterranean, the Baltic, Central America, Bermuda, and the Caribbean."
NCMI,"National CineMedia, Inc., through its subsidiaries, operates a digital in-theatre media network in North America."
NCQ,"NovaCopper Inc., a base metals exploration company, explores for and develops mineral properties in the United States."
NCR,"NCR Corporation, a technology company, provides products and services that enable businesses to connect, interact, and transact with their customers worldwide. It operates in four segments: Financial Services, Retail Solutions, Hospitality, and Emerging Industries."
NCT,Newcastle Investment Corp. operates as a real estate investment trust (REIT) in the United States.
NCS,"NCI Building Systems, Inc. manufactures and markets metal products for the nonresidential construction industry in North America."
NDAQ,"The NASDAQ OMX Group, Inc. delivers trading, clearing, exchange technology, regulatory, securities listing, and public company services worldwide."
NDSN,"Nordson Corporation engineers, manufactures, and markets products and systems for dispensing and processing adhesives, coatings, polymers, sealants, biomaterials, fluid management, testing and inspection, surface treatment, and curing. Its Adhesive Dispensing Systems segment provides equipment to apply adhesives, lotions, liquids, and fibers to disposable products; automated adhesive dispensing systems for packaged goods industries; adhesive and sealant dispensing systems to bond and seal plastics, metal, and wood products in the paper and paperboard converting industries; laminating and coating systems to manufacture continuous-roll goods in nonwovens, textile, and paper industries; and components and systems used in plastic extrusion and injection molding processes."
NE,"Noble Corporation operates as an offshore drilling contractor for the oil and gas industry. It provides contract drilling services with a fleet of 77 offshore drilling units, such as 14 semisubmersibles, 14 drillships, and 49 jackups, including 2 ultra-deepwater drillships and 4 high-specification jackup drilling rigs under construction."
NECB,"Northeast Community Bancorp, Inc. operates as the holding company for Northeast Community Bank that provides various banking and financial products and services to consumers and businesses in the northeastern United States."
NEE,"NextEra Energy, Inc., through its subsidiaries, generates, transmits, distributes, and sells electric energy in the United States and Canada."
NEM,"Newmont Mining Corporation, together with its subsidiaries, acquires, explores for, and produces gold, copper, and silver deposits. The companys assets or operations are located in the United States, Australia, Peru, Indonesia, Ghana, New Zealand, Mexico, and Suriname."
NEN,"New England Realty Associates Limited Partnership is engaged in acquiring, developing, holding for investment, operating, and selling real estate properties in the United States. It owns and operates various residential apartment buildings, condominium units, and commercial properties located in Massachusetts and New Hampshire."
NEO,"NeoGenomics, Inc., together with its subsidiary, NeoGenomics Laboratories, Inc."
NEOG,"Neogen Corporation, together with its subsidiaries, develops, manufactures, and markets various products for food and animal safety worldwide. It operates through two segments, Food Safety and Animal Safety."
NEON,"Neonode Inc., together with its subsidiaries, develops and licenses user interfaces and optical infrared touch technology solutions."
NES,"Nuverra Environmental Solutions, Inc. provides full-cycle environmental solutions to customers focused on the development and ongoing production of oil and natural gas from shale formations in the United States."
NEU,"NewMarket Corporation, through its subsidiaries, is engaged in the petroleum additives businesses. The company offers lubricant additives for use in various industrial applications, such as engine oils, transmission fluids, off-road equipments, gear oils, hydraulic oils, turbine oils, industrial oils, metalworking fluids, and in other applications where metal-to-metal moving parts are utilized; and manufactures engine oil, driveline, and industrial additives."
NEWN,"New Energy Systems Group, through its subsidiaries, engages in the research, development, manufacture, and distribution of mobile power products, solar panels, and solar related products primarily in China. The company offers portable mobile power products primarily for use in portable consumer electronic devices, such as smartphones, laptops, digital cameras, digital camcorders, MP3 players, PMPs, PDAs, and PSPs."
NEWP,"Newport Corporation, together with its subsidiaries, provides technology products and systems for scientific research, microelectronics, defense and security, life and health sciences, and industrial markets worldwide. The company operates in three groups: Photonics, Lasers, and Optics."
NEWS,"NewStar Financial, Inc. operates as a specialized commercial finance company in the United States."
NEWT,"Newtek Business Services, Inc. provides financial and business services to the small-and medium-sized business market in the United States and internationally."
NFEC,"NF Energy Saving Corporation, through its subsidiaries, is engaged in the production of heavy industrial components and products in the Peoples Republic of China. It operates through two segments, Heavy Manufacturing Business and Energy-saving Related Business."
NFG,"National Fuel Gas Company operates as a diversified energy company in the United States. The companys Utility segment sells natural gas or provides natural gas transportation services to approximately 735,000 customers in Buffalo, Niagara Falls, and Jamestown, New York; and Erie and Sharon, Pennsylvania."
NFLX,"Netflix, Inc. operates as an Internet television network, is engaged in the Internet delivery of TV shows and movies directly on TVs, computers, and mobile devices in the United States and internationally."
NFX,"Newfield Exploration Company, an independent energy company, is engaged in the exploration, development, and production of crude oil, natural gas, and natural gas liquids. Its primary areas of operation include the Mid-Continent, the Rocky Mountains, and onshore Gulf Coast."
NGL,"NGL Energy Partners LP, through its subsidiaries, is primarily engaged in the crude oil logistics, water solutions, liquids, and retail propane businesses in the United States. It operates through Crude Oil Logistics, Water Solutions, Liquids, and Retail Propane segments."
NGLS,"Targa Resources Partners LP is engaged in the ownership, operation, acquisition, and development of midstream energy assets in the United States. The company operates through two divisions, Gathering and Processing, and Logistics and Marketing."
NGS,"Natural Gas Services Group, Inc. provides small to medium horsepower compression equipment to the natural gas industry in the United States."
NGSX,"NeurogesX, Inc., a biopharmaceutical company, engages in developing and commercializing pain management therapies."
NHC,"National HealthCare Corporation operates, manages, or provides services to skilled nursing facilities and associated assisted living centers, and retirement centers, as well as offers home health care programs. The companys skilled nursing facilities offer medical services prescribed by physicians, licensed therapy services, quality nutrition services, social services, activities, and housekeeping and laundry services."
NGVC,"Natural Grocers by Vitamin Cottage, Inc. operates natural and organic grocery and dietary supplement stores in the United States."
NHTB,"New Hampshire Thrift Bancshares, Inc. operates as the holding company for Lake Sunapee Bank, fsb that provides a range of banking and financial services in New Hampshire and Vermont."
NHI,"National Health Investors, Inc., a real estate investment trust (REIT), invests in health care properties, primarily in the long-term care industry in the United States."
NICK,"Nicholas Financial, Inc., through its subsidiaries, operates as a specialized consumer finance company in the United States."
NIHD,"NII Holdings, Inc., through its subsidiaries, provides wireless communication services under the Nextel brand name to businesses and individuals."
NI,"NiSource Inc., an energy holding company, provides natural gas, electricity, and other products and services."
NILE,"Blue Nile, Inc. operates as an online retailer of diamonds and fine jewelry worldwide."
NJR,"New Jersey Resources Corporation, an energy services holding company, provides retail and wholesale natural gas energy services. The company operates through four segments: Natural Gas Distribution, Clean Energy Ventures, Energy Services, and Midstream."
NKA,"Niska Gas Storage Partners LLC owns and operates natural gas storage assets in North America. It primarily operates the AECO Hub comprising the Countess and Suffield gas storage facilities in Alberta, Canada; the Wild Goose gas storage facility in California; and the Salt Plains gas storage facility in Oklahoma."
NKE,"NIKE, Inc., together with its subsidiaries, engages in the design, development, marketing, and sale of athletic footwear, apparel, equipment, and accessories, as well as in the provision of services to men, women, and kids worldwide."
NKSH,"National Bankshares, Inc. operates as the bank holding company for the National Bank of Blacksburg that provides a range of retail and commercial banking services to individuals, businesses, non-profits, and local governments."
NKTR,"Nektar Therapeutics, a clinical-stage biopharmaceutical company, develops drug candidates that utilize its PEGylation and polymer conjugate technology platforms in the United States. Its product pipeline comprises drug candidates in therapeutic areas, including oncology, pain, anti-infectives, and immunology."
NL,"NL Industries, Inc., through its subsidiary, CompX International Inc."
NLS,"Nautilus, Inc., together with its subsidiaries, operates as a consumer fitness products company primarily in the United States and Canada."
NLNK,"NewLink Genetics Corporation, a biopharmaceutical company, focuses on discovering, developing, and commercializing immunotherapeutic products to enhance treatment options for patients with cancer. Its portfolio includes biologic product candidates based on its HyperAcute immunotherapy technology, which is designed to stimulate the human immune system; and small-molecule product candidates that are focused on breaking the immune system's tolerance to cancer by inhibiting the indoleamine-(2,3)-dioxygenase (IDO) pathway."
NLSN,Nielsen N.V.
NLST,"Netlist, Inc. designs, manufactures, and sells a range of logic-based memory subsystems for the datacenter, storage, and high-performance computing markets worldwide."
NLY,"Annaly Capital Management, Inc. owns a portfolio of real estate related investments in the United States."
NMRX,Numerex Corp. provides on-demand and interactive machine-to-machine enterprise solutions for the enterprise and government markets worldwide.
NNBR,"NN, Inc. manufactures and sells metal bearing, plastic and rubber, and precision metal components for bearing, automotive, and industrial parts manufacturers worldwide."
NNI,"Nelnet, Inc., an education services company, provides processing services, and education-related products and services in the areas of asset management and finance, loan servicing, payment processing, and enrollment services in the United States."
NNN,"National Retail Properties, Inc. is a publicly owned equity real estate investment trust."
NOBH,"Nobility Homes, Inc. designs, manufactures, and sells a line of manufactured and modular homes in Florida."
NOR,"Noranda Aluminum Holding Corporation produces and sells primary aluminum and rolled aluminum coils in the United States. The companys Bauxite segment mines, produces, and sells bauxite used for alumina production."
NOC,"Northrop Grumman Corporation provides systems, products, and solutions in aerospace, electronics, information systems, and technical service areas to government and commercial customers worldwide. The companys Aerospace Systems segment designs, develops, integrates, and produces manned aircraft, unmanned systems, spacecraft, high-energy laser systems, microelectronics, and other systems and subsystems."
NOV,"National Oilwell Varco, Inc. provides equipment and components for oil and gas drilling and production; oilfield services; and supply chain integration services to the upstream oil and gas industry worldwide."
NOVB,"North Valley Bancorp operates as a bank holding company for North Valley Bank that provides commercial and retail banking services to businesses and middle income individuals in California. The company accepts various deposit products, including demand deposits, interest bearing demand deposits, regular savings, money market deposit accounts, and time deposits."
NOW,"ServiceNow, Inc. provides cloud-based services to automate enterprise IT operations primarily in North America, Europe, the Middle East, Africa, the Asia Pacific, and internationally."
NP,"Neenah Paper, Inc. produces and sells technical products and fine papers worldwide."
NPBC,"National Penn Bancshares, Inc. operates as the bank holding company for National Penn Bank that provides commercial banking products and services to residents and businesses primarily in eastern and central Pennsylvania."
NPK,"National Presto Industries, Inc. provides housewares and small appliances, defense products, and absorbent products primarily in North America."
